,Dim1,Dim2
G54100,9.792176,-9.679906
G54101,5.9057937,-9.232425
G54102,5.242812,-6.0708222
G54103,11.719567,-11.275886
G54104,10.394548,-10.514584
G54105,10.648665,-11.4800005
G54106,13.456252,-13.86634
G54107,10.956136,-11.417381
G54108,3.175223,-6.612646
G54109,9.83053,-7.4690204
G54110,5.653087,-9.195349
G54111,11.54038,-12.344019
G54112,7.352775,-9.189944
G54113,8.755289,-9.373623
G54114,0.11996796,-2.7147954
G54115,3.167425,-4.43401
G54116,4.7537107,-4.1483707
G54117,-2.2863753,-0.8009847
G54118,8.611128,-8.201488
G54119,8.580097,-8.736294
G54120,9.777057,-11.028707
G54121,5.9547353,-5.15697
G54122,5.609505,-9.073964
G54123,10.933067,-12.0002985
G54124,12.436312,-8.914682
G54125,11.2646675,-11.403768
G54126,9.786481,-11.139333
SRS011061,9.341191,10.99517
SRS011084,0.26113653,15.78314
SRS011086,32.42547,15.701651
SRS011090,21.196705,4.6385345
SRS011098,27.632347,11.601647
SRS011105,18.712742,5.124897
SRS011111,17.67432,6.926301
SRS011115,37.55627,20.132544
SRS011126,26.516487,13.221271
SRS011132,15.794188,1.0453372
SRS011134,4.249628,15.994407
SRS011140,40.958427,19.965036
SRS011144,23.501022,7.6217136
SRS011152,29.413584,12.374913
SRS011239,1.87161,14.992315
SRS011243,36.612183,17.106348
SRS011247,32.414925,14.609809
SRS011255,23.292915,12.597674
SRS011263,14.338938,1.7448308
SRS011269,18.282103,4.387159
SRS011271,3.1827636,18.424387
SRS011302,1.9048008,17.052452
SRS011306,33.522655,17.066154
SRS011310,25.536955,11.639132
SRS011343,27.975798,12.981734
SRS011355,18.673035,2.0142794
SRS011397,16.580528,1.8211313
SRS011405,4.370317,15.931127
SRS011452,11.756016,10.562987
SRS011529,6.838053,15.643109
SRS011584,13.681021,0.85102624
SRS011586,0.9655449,15.127569
SRS012273,1.2644846,17.272417
SRS012279,29.279646,16.271032
SRS012281,19.403238,5.5014606
SRS012285,29.203867,14.012157
SRS012291,12.658509,0.96916634
SRS012294,11.094192,-1.2685032
SRS012663,16.5226,2.0910408
SRS012902,14.056249,10.244033
SRS013155,15.887207,0.18562993
SRS013158,6.2972336,13.860778
SRS013164,37.019028,18.98718
SRS013170,26.201986,13.383921
SRS013215,12.008587,11.786372
SRS013234,35.785213,17.843067
SRS013239,26.336632,12.284322
SRS013252,27.386173,13.083804
SRS013258,21.003128,2.3839834
SRS013261,20.775059,1.8394481
SRS013269,13.048338,1.2073933
SRS013476,4.7437854,14.2727165
SRS013502,37.558086,13.664332
SRS013506,25.33759,8.941344
