,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
Segre_Human_Skin,-15.235012,-9.521629,-4.0925837,-8.0562725,6.22352,10.913153,-0.4413248,5.6495166,-5.381289,-1.7300779,-1.1977762,-2.359419,-0.79059935,0.746525,0.14592609,1.244868,0.5456174,0.45247272,-1.1831545,-2.1169448,-1.3278286,-0.79988086,0.18398221,1.0831751,-1.2185576,0.7362067,2.3631918,-0.6391334,1.3408674,0.46749648,1.5285487,1.7046374,-0.9279768,0.6624418,0.6319343,0.8598291,0.5023489,-1.0550501,0.57713413,0.091551445,-0.47016466,-0.99945694,0.11207591,-0.6200722,-0.45490912,-0.606017,0.4255859,0.15646024,0.29539984,-0.46961638
Segre_Human_Skin,-8.956307,-14.667045,-1.5443548,-10.495116,3.7146869,3.5422866,-0.5516196,-0.04871812,-1.594579,-5.665671,-4.4956436,-1.3841649,0.3203371,-2.2760754,0.08812116,-4.817426,3.3284419,-1.4502885,3.1913276,-2.7546153,-3.6318557,-0.7234133,-2.8949606,-2.671755,1.8393725,0.86996603,-2.1873746,-2.701725,1.2542698,-1.9161451,-1.4229234,-4.6329856,0.40439376,1.1580864,0.5337529,0.2801505,-2.7416592,3.494319,-3.2669172,1.8460202,0.1605652,-0.7801383,1.4417175,3.061093,0.9288796,0.054330066,-2.392256,-2.4554088,-0.6840923,-0.035413336
Segre_Human_Skin,-14.664402,-12.867293,-2.450254,-7.6295123,8.112279,5.781829,0.372783,4.8702555,-2.0180652,-1.9482077,0.3556721,-4.843862,-2.384199,-1.1331527,-3.1056767,-0.66298115,1.5241026,-1.6218288,2.7381778,-1.5592041,-2.6223233,-2.2772784,-1.6874315,-0.5717034,2.6600673,1.073832,0.56596476,-1.7713416,0.16614152,-1.5430955,-2.1502473,-1.1424363,0.016407026,0.79516065,-0.037075352,2.7987676,-3.0255742,1.8629625,-1.2749633,3.0568223,-1.2204392,1.1237253,3.878544,1.9069806,-1.2009313,0.8630291,-0.6692059,0.4907196,-0.55339056,-0.23088266
Segre_Human_Skin,-19.728697,1.4755082,-8.666765,-8.581187,2.3857424,8.8399935,2.4985664,9.23553,0.1585169,3.773644,-0.50068444,7.821228,-2.6710649,-1.7008302,-4.3893423,-1.2638497,0.1660086,-0.6419313,0.34130922,1.2963762,1.030646,-0.056610167,0.073282726,-0.27200046,1.7194748,0.80784214,2.1200776,1.3153088,3.3478692,0.856761,0.66761774,-1.5397806,0.36341378,0.2820212,-1.2743421,1.8818803,0.020459889,0.518523,4.18796,3.9092422,0.52567554,2.5927,-3.5065148,1.6805905,4.453692,-4.3972225,-0.38706112,-2.2003088,0.11313856,0.38840595
Segre_Human_Skin,-15.817812,-4.599268,-7.3845205,-7.455603,2.7150762,13.893389,1.4035345,12.2200985,-3.3987725,1.1410239,-0.9508244,1.8740364,-6.1456146,-0.5456989,-3.504378,1.2881593,1.2002066,2.1704028,2.1767614,-2.3984964,-2.3123772,0.5714759,-1.2971158,3.5129662,-0.3972449,-5.407643,-0.5467501,-2.6136725,-1.1031988,0.89116096,-1.6933043,-0.21096614,-1.1461713,0.19577824,-2.20792,2.1741457,0.2738345,2.0379639,0.41808262,-1.2115281,1.7279537,1.2166034,-0.025839133,0.9187627,-0.84496146,-3.6699955,-2.245984,0.8895601,-4.1858916,-0.78017044
Segre_Human_Skin,-10.928638,-15.068571,-2.1753423,-8.98118,3.7377217,4.149963,0.141252,1.0157181,-2.834112,-1.3938665,0.4564758,0.19383346,0.6058503,1.2686774,5.0107174,-0.62739724,-2.5882828,0.92920387,-1.8879362,-0.89449096,1.0640389,-0.42841858,1.4256153,-0.31591547,-0.87121165,2.165329,0.8556917,1.1744539,0.9681994,0.31037357,-0.21231437,0.1421726,0.10551197,0.7330463,1.9083474,-2.5256484,0.69641966,-0.08081594,0.11442747,-0.3972138,-0.36470076,-2.9279768,-0.5831031,0.37227792,1.651486,3.0554867,-0.5599046,0.2658947,0.75299436,1.043329
Segre_Human_Skin,-12.605574,-11.674082,-4.750942,-7.1915355,3.4979455,9.3479595,3.248466,2.440721,-3.3831694,-5.068105,6.5884542,3.0166667,1.5103096,-0.87955624,5.5267572,2.731403,-2.902818,-0.98614186,-5.4420967,-2.8164716,1.3282696,0.49752375,2.3931708,0.2765173,-1.0835118,0.47481543,0.9461398,1.3248341,0.353711,-0.0890217,-1.0448685,0.6942472,-0.0752955,0.31788033,0.83408064,-2.8315194,2.4779286,-2.116436,1.3235177,-1.9645892,-0.14592218,-3.4307175,-0.7516301,-0.13356303,1.4720148,1.3653607,-0.26103368,-0.19657929,0.14998388,0.5212393
Segre_Human_Skin,-9.591085,-13.712654,-1.8144096,-8.11228,1.8103905,3.8502338,-0.65787065,1.20346,-4.1555347,-2.3339362,-1.0870622,0.79975384,2.3296134,0.80948496,5.4416776,-1.1070762,-1.3490003,1.9055498,-2.5115392,-1.4049755,1.2107862,0.53113997,1.7013197,0.23595278,-2.5541804,1.3748039,1.3946683,0.8471946,0.85893536,0.8043047,0.75320065,0.83925897,0.18720338,-0.49997312,1.0505577,-2.495919,1.3251638,0.12246138,0.21466868,-0.6420798,-0.6193095,-2.8858006,-1.0110158,0.90102494,1.7087284,2.495151,-0.17681028,0.2873712,0.104385614,0.9152265
Segre_Human_Skin,-11.592032,-11.984508,-2.3530898,-4.8500657,2.9811866,8.891822,2.4420397,1.6589657,-2.6405704,-6.8344264,6.161772,0.80790335,1.5672221,-4.4326334,-1.1131318,3.9020498,1.5838523,-3.9516315,-1.748806,-3.1016545,0.20545807,-0.23373134,1.7289417,-0.38348973,-0.73347527,-0.8168312,0.80205166,-0.31813112,-0.13877471,-0.2901151,-0.29707977,-0.21077895,0.6397617,-0.51759976,-1.1557318,-0.9151256,-0.94318324,-1.1260353,0.47352174,-0.058790535,-3.310726,-0.21687168,2.5020232,0.55278665,0.6187144,0.195618,-0.42422363,-0.13194798,-1.2425498,2.3627598
Segre_Human_Skin,-9.219537,-16.404148,-3.6713095,-10.375726,5.5736313,7.6359496,-0.37493154,3.2723687,-6.00143,-1.2582295,2.353036,-0.44726858,-0.8836714,2.0647159,-1.6291116,1.2997329,-0.015487931,-0.9988513,-2.0258543,0.82135355,2.1231635,-1.0755022,1.9608109,-0.09915373,0.9848265,1.4317101,0.23652446,3.044671,-0.8529388,0.4747411,-0.39184877,-0.0060975007,0.11530248,0.1110894,0.4650245,-1.37626,0.6726809,-1.3371975,0.10737025,0.36230153,-0.09120481,-1.01598,0.02473325,-0.25478435,0.4017738,0.86738914,0.58002865,0.107498206,0.6899894,0.3815988
Segre_Human_Skin,-21.929295,8.65102,-11.839723,-10.212631,3.5660796,7.4875,0.7828406,13.258555,-2.113573,3.3290532,-3.1172068,7.135424,-2.2831233,-0.28778496,-8.571415,-2.5178223,4.1327915,-1.2211765,-5.033384,1.2246637,-3.3501863,0.38414022,5.178422,-6.5428195,1.3376645,-4.9214764,0.65612036,-3.0868456,2.3246315,-2.3085496,-1.7761612,-3.2852979,-0.061929602,-1.157811,-4.6293435,0.31400698,-2.5977743,5.1004515,2.4524927,-5.5931573,1.9924403,3.525449,-0.8705619,1.5743692,1.0547339,-4.415081,-2.4382668,0.18710828,-1.4853431,2.9244833
Segre_Human_Skin,-11.156914,-7.5359716,-5.8514695,-5.237906,4.7365,7.8081403,3.182378,7.6026425,-3.8450143,-0.21286415,-2.6798522,0.6633167,-3.5445607,-1.2818787,-0.4975922,-0.5327703,-0.10207309,-1.9846983,0.67126584,-2.8025928,-0.8978503,-1.6620308,1.6882911,-1.5350256,-0.3589081,-2.2995028,0.41959912,-2.2609768,1.7106149,2.1686418,-0.17934115,-1.2702627,-2.2298954,-3.1802788,-1.9125965,3.1713274,0.25310043,2.4182007,1.7943689,-0.8085966,-0.4876057,0.5080085,1.123441,0.47585383,-1.2305703,-2.6641166,0.29205808,-0.57474,-1.762158,-2.0309813
Segre_Human_Skin,-9.472402,-11.5536,-1.1135389,-6.0923376,0.4404372,1.504469,0.11240041,-2.2776153,-2.2115564,-0.425687,-0.7364509,0.5211339,2.1916885,0.39346057,4.591337,-0.57555795,-2.2166758,-0.21177958,-3.5555003,0.13270132,1.0546322,1.1321,1.5802064,0.8423168,-2.2561831,1.028813,0.6909999,1.4013221,0.6428841,1.0258951,0.20230967,0.51905644,0.08394583,-0.22043116,0.9128983,-1.4903206,1.3024462,-0.55765194,0.2694691,-0.8628303,-0.48287186,-1.1598833,-0.6092987,-0.2935548,0.77759033,0.72215855,0.29702905,-0.63004607,0.09789432,-0.20905374
Segre_Human_Skin,-13.116211,-14.271762,-4.046053,-8.140043,6.1425414,7.877611,0.39844668,5.2184024,-5.1897006,-5.7418003,5.790522,1.6057397,0.050150186,-2.632789,-0.80491984,2.3338077,0.2627913,-2.1275556,-2.1044834,-3.3464463,1.1220134,1.5359666,5.210602,1.9352887,1.2067951,0.76223963,0.047045924,0.96999687,-0.13400297,1.9779872,-0.33522433,0.28746247,0.74810916,-2.5748222,-0.81050915,-0.89378667,1.3148144,-0.83287585,2.9216726,-0.6809951,-2.1159372,-1.6883994,2.4656231,-0.68316114,1.5881314,-1.5286545,1.5990677,0.440033,-0.8913945,1.485547
Segre_Human_Skin,-10.305324,-13.619192,-4.4922113,-7.4202824,2.9488342,8.806977,0.7648908,2.017425,-2.2453268,-8.087991,5.2698503,4.9906435,0.56613356,-3.240069,3.307721,2.3884723,0.21920478,-0.9320254,-1.6216788,-3.7485788,0.19380522,-0.34340337,0.18260176,-1.124119,0.92071295,-0.507283,0.27135453,0.029679442,0.7288995,0.067177095,0.30139393,-0.14472553,0.055047896,-0.9914123,0.2934452,-0.79401565,0.77849066,-0.7208513,0.81743747,-0.97723776,-0.3996491,-1.3311915,0.75748515,0.5536452,1.148667,1.237481,1.0951715,0.21729214,0.735972,0.7302373
Segre_Human_Skin,-15.715408,1.2831594,-7.1068764,-8.858554,3.337468,8.895176,2.9994152,9.190208,-2.0054128,4.0425158,-2.6084437,6.102486,-4.146956,3.602074,-3.0505986,0.7924659,1.2285867,0.33946496,1.3767207,-0.45829746,-0.46824223,0.21252652,0.8014642,-4.5565214,0.47746724,-3.6314733,0.9061186,-5.1721616,-0.74681133,3.1308975,-0.65118456,-4.3178415,-0.19910678,0.8987131,-3.475642,3.025,-1.2139226,3.2535558,1.7787287,0.5740509,2.6055849,3.451205,-0.5159681,-0.77570397,-1.0437229,-4.218411,-0.44771853,-0.4954195,-3.2516747,-0.14165367
Segre_Human_Skin,-12.072175,-12.290632,-4.323877,-1.3217627,1.9553609,8.677705,-1.7874466,5.288819,-4.0184016,-1.8531407,-0.53595936,-3.3550947,-1.6094882,-0.0014108843,-1.7428141,1.7976977,0.7703226,2.2229404,1.4486526,1.7999841,-0.6821141,-1.0084144,1.9137034,-0.6472759,0.17631309,-3.8229349,1.4357448,-0.1478206,-0.60535276,0.99548084,0.58678675,-1.0587729,3.0198596,-1.1601754,0.41415802,4.3021593,-3.2826457,1.1010174,2.8249004,-0.7705988,-1.9470469,1.0374985,1.9244318,-0.30513665,-3.3757412,-2.5499165,0.41812667,2.2138364,-0.83860594,1.3601899
Segre_Human_Skin,-10.446367,-10.662154,-1.0879756,-5.6905437,1.1739937,2.9898322,0.81961215,-1.468406,-1.3109233,1.3573977,1.1153543,-0.53521895,0.93463445,1.0752559,3.809332,-0.071895294,-2.7939162,0.08341543,-2.4781475,-0.71822435,0.9470181,-1.1404121,1.837114,-0.0590727,-2.2321343,1.331635,0.34035653,1.8691608,-0.35489997,-1.1090345,-0.78173685,-0.328431,-0.70697606,0.616799,0.428458,-2.138475,1.2980119,-0.34148282,-1.2551031,-0.37763467,-0.75296515,-1.4959652,-0.74729484,-0.44480202,0.18123232,1.7911594,0.281732,-0.09563786,0.8982312,0.18580686
Segre_Human_Skin,-8.658069,-8.861868,1.4150441,-3.6761057,-1.0764803,-1.3820091,1.5211741,-6.8439293,0.60634863,1.7678193,0.9482477,-1.708547,1.1245065,-0.01350105,1.5063525,-0.09607235,-2.239692,-1.1835877,-1.0535997,0.5088817,0.38299966,-0.11970942,0.3653937,0.53696233,-1.1939669,0.7425393,-0.456035,0.3563327,0.30731243,-0.5288197,-0.65224046,-0.72604525,-0.23081946,0.5998661,0.599596,0.7343508,0.2731843,0.16531189,-0.46595055,-0.05825278,0.036207743,-0.07889333,0.56623197,0.16903216,-0.71403635,0.22298525,0.024942746,-0.4249376,0.80195606,-0.047165573
Segre_Human_Skin,-11.181799,-10.720394,-3.5666401,-4.3840113,4.50647,9.053451,3.2603364,6.303238,-4.0935674,-6.3838716,0.80745226,1.8950992,-6.2652073,-1.8769534,-5.694539,-1.8162009,4.4744077,0.15849818,4.714629,-1.2706808,-1.6965815,-1.2295967,-1.873695,-0.9181826,2.2575731,-0.34729016,1.1301112,-3.0301661,-2.0732887,0.880489,-3.8310273,-2.7411482,1.1106536,1.0179541,-5.0129375,2.1033692,-1.37178,3.6467588,0.25073475,0.22967882,0.35247114,4.3498735,1.9086256,0.6061768,-1.4069791,-3.2135243,0.9460836,-0.8644405,-0.5560656,-0.021092089
Segre_Human_Skin,-13.108698,-11.478858,-7.235054,-5.8483725,5.3243876,11.631773,2.7853484,8.514606,-4.6969953,-2.779619,0.6108743,-0.21674101,-3.7661417,-1.0036922,-2.28108,0.9316439,0.38186035,0.1173942,0.8892742,-3.5167027,-0.51090366,-0.382153,1.6843616,1.460563,-0.18787716,-2.049929,-0.7916956,-2.2285364,-0.89412427,0.24876907,-1.1985573,-1.2242193,-0.96272665,-1.2637933,-1.963882,2.4171066,0.33100688,-0.69416803,1.916017,0.14391996,-1.0979897,1.7625406,2.420461,-0.46523696,-0.059175074,-2.142768,0.4857918,1.2102525,-1.7101431,-2.1721985
Segre_Human_Skin,-20.650185,3.9086697,-10.33857,-5.429021,4.7168,12.369173,0.34356046,13.234492,1.0584055,1.4974293,-3.4500895,11.608106,2.326586,0.16312118,-4.5888824,-0.06735647,3.5897002,-2.4009328,-1.037181,1.1547494,6.6797,1.8350108,4.2849793,-0.12051391,1.0868914,-1.2326378,3.3151667,-3.8601217,-0.37627533,2.5289514,-2.3082812,0.37580737,-0.106602244,-1.303019,-2.846036,4.481703,-2.2500308,0.36616388,1.2149407,-2.0223737,0.43717778,-1.2296731,1.4684477,3.7860065,0.8572186,-0.0773443,-3.1672945,-1.6353041,-2.3409219,2.2849953
Segre_Human_Skin,-11.190725,-9.810157,-2.9104397,-9.686539,7.776443,10.415802,0.36970276,7.2091036,-3.1772556,-1.708792,-0.64439225,-0.054211363,-2.681899,-0.0777016,2.0532463,-0.96033895,0.2942253,1.0491114,-1.0909208,-1.6962467,-0.7254304,-0.96095574,-0.20945467,1.2048063,1.1138865,1.6185108,2.00808,-0.41508934,0.9511098,1.6660948,0.8641103,0.964012,2.0789986,-0.67992765,1.4124286,0.16682445,0.5677468,-0.61699164,-0.11806933,-0.5941316,0.2880234,0.6106325,-0.0067208116,-0.74307275,-0.53265405,0.54965246,0.44706947,-1.2413541,-0.5236504,0.23599073
Segre_Human_Skin,-9.888121,-13.370563,-6.5121803,-9.755651,3.5580206,7.861908,-0.2829817,5.216388,-7.475076,-3.085533,-1.6431464,2.1742768,0.35456383,1.745772,6.7639318,0.11522889,-3.80032,2.2806563,-4.2090306,-1.9889587,2.43692,0.8817393,2.0362167,1.1809535,-2.4562013,1.2139528,1.3300539,1.8153069,0.23624423,1.8930398,1.3592718,1.3336421,-0.015709642,-0.7374675,2.2127266,-3.403032,2.9422488,-2.3392758,2.1407576,-2.0194967,0.6487759,-2.623342,-2.4842675,-3.1158867,2.2271621,0.54893523,1.2859045,-0.070957005,0.4859693,-0.74406457
Segre_Human_Skin,-17.110558,-5.693243,-7.0641546,-8.889846,5.637899,9.710038,-2.7279084,7.73664,1.4769198,0.27923942,-0.84622514,2.8347917,-2.2706368,0.6038855,-0.5103772,1.226475,0.16702855,1.9745957,-1.7114233,-1.1667694,-0.0845227,-1.0873415,-1.1402844,4.4159465,-0.57327116,-1.5428554,0.92979866,4.8755374,0.6185341,1.0135791,0.56982124,1.5631357,1.3091434,1.5445327,1.7188143,-1.7318588,0.6424526,-0.43553144,0.08094978,-0.48106965,-0.6521579,0.4298595,-0.1763587,-0.13082676,-0.74910074,0.25738937,1.5237095,-0.53779763,-3.1130745,3.1875339
Segre_Human_Skin,-9.596621,-9.443612,-3.073888,-5.4876075,2.852521,3.7770174,1.0598865,-0.8968668,-3.2833674,0.1174916,0.69480443,-0.49317613,0.05663935,1.6499014,4.1661763,0.6478698,-3.28995,0.33496353,-3.0388565,0.08141034,1.4045013,0.2789621,2.3705792,1.5782188,-3.378355,0.6160123,0.039359976,1.1832187,-0.7558687,1.0602787,-0.3323475,-0.63969326,-0.34520248,-0.33548,1.5705822,-4.342122,2.3925242,-0.8305656,0.17909285,-2.353152,0.1006509,-2.1512866,-2.4575336,-3.0680478,1.0733268,0.377085,0.055469476,-0.622109,0.34532434,-0.30190766
Segre_Human_Skin,-10.721119,-14.452001,-6.1954303,-8.387697,4.8947372,6.8706675,-1.0690122,5.6891594,-4.6819882,-2.783667,-0.827063,0.6323558,0.59722847,0.63281584,2.2969508,-0.20401785,-1.7130092,0.14398833,-2.8159237,0.82938826,0.86217755,1.523871,0.2895975,0.83901066,-2.4601219,1.0798519,1.4125369,1.2054691,-1.3580564,0.49006623,0.5721528,-0.4476049,1.1202819,-0.9748815,1.199934,-3.8370283,0.68713266,-0.48122168,-2.280626,-0.5187267,0.112488724,-0.4361446,-2.0098093,-3.0827873,-0.8581615,0.11702016,0.5136327,-1.1645446,0.19869238,-0.75698256
Segre_Human_Skin,-22.939638,-0.898134,-5.44966,0.8528603,3.5945628,14.885959,-1.9229224,15.795994,4.5473576,-1.0758182,-1.8983169,7.813447,2.2760754,-0.611922,-4.2393165,6.6823416,0.5834711,4.2101135,0.40978345,-1.0772219,5.7821803,4.2344728,6.1421576,-0.97347355,1.2451988,-1.4294325,3.1098146,-5.51555,-3.3823085,2.9966893,-1.1513277,1.7786828,0.63805634,-1.8539219,-3.1641414,5.219928,-3.969726,-1.2450298,0.13356888,0.8104033,-0.5339428,-1.119466,5.094304,2.9984312,-3.5008738,-0.5326397,0.8446353,2.318944,-2.1603727,1.6871241
Segre_Human_Skin,-9.878148,-10.087741,-5.4745584,-6.8820567,5.868549,8.277398,3.3395286,5.993459,-5.888515,0.8701407,-0.25628862,2.177795,-5.0869465,-0.1839104,-3.2391462,-2.6001616,2.223828,-3.3102384,-0.37425062,-0.4860955,1.4137864,-0.099642694,-3.769208,-0.45089158,1.3045584,-0.13267092,1.0962961,-1.3788491,-1.2838175,0.46557018,0.25025573,-2.1095726,-1.5527076,-0.50889295,-0.40376654,1.9354475,-2.0576773,-1.1449869,-1.8042403,1.0888175,0.0008276862,0.11818496,0.27429453,-0.5351309,1.815348,-1.6445167,-0.3837992,0.008277306,1.9950559,0.58769447
Segre_Human_Skin,-22.676498,-0.8682487,-4.323536,-4.766968,2.379944,8.916328,0.0036045108,11.596715,1.006679,-0.15377225,-2.8650131,1.0103252,-3.4262884,0.32466042,-2.6090398,3.8054414,-4.357844,3.1850083,0.9703612,1.9600639,4.213221,2.6664588,1.3991174,0.94162923,-2.2414804,-1.2201576,1.607561,-1.2005191,-1.37852,2.6967158,-0.77650833,0.9536381,2.0133905,-0.73339045,-1.6529526,2.5777228,0.030405428,-1.806196,0.57099855,-1.4473003,-1.2581668,1.542147,3.9321446,2.6328325,-1.8146849,-1.8516951,-0.04707431,0.31570628,-4.558164,1.5685129
Segre_Human_Skin,-9.246799,-13.920907,-5.3831596,-11.922941,5.5501623,8.282375,0.7035126,3.2540543,-5.9351315,-2.5537815,-0.882494,0.11280899,0.71867377,1.1908408,1.8956615,-0.5471455,-0.7165669,0.066720106,-2.620448,-0.73611903,1.728289,0.22992213,2.032139,0.31340125,-1.3375992,0.82383734,0.60516566,0.685874,0.08089689,1.9818147,0.08847341,0.22956957,-0.08590518,-0.4923027,1.3397868,-2.058544,1.5841452,-2.0381045,1.0411323,-1.4649765,-0.12587471,-1.491582,-1.0600752,-2.0282972,0.4773931,-0.25737715,0.07283741,-0.58949053,-0.12614171,-0.64058053
Segre_Human_Skin,-14.534418,-11.67034,-6.058352,-8.780952,6.4357643,9.998197,-0.100008056,6.909594,-1.2736527,-1.7073969,-2.0481665,-0.78995645,-0.50510645,1.3658758,2.176435,0.85030663,-1.2577652,0.14858688,-4.0702124,-1.2101756,-0.022101121,0.61634344,-0.58038116,-0.11602306,-1.0141308,2.2693946,1.9475052,3.6057405,0.65455145,0.054336663,1.2910075,2.534259,0.17335808,-0.5617978,1.729606,-1.2055647,1.7072284,-1.2008789,-1.0522687,0.17029665,-0.58987486,-1.2612448,-0.55578226,-1.0707961,-1.212293,1.0902119,2.0454197,-1.3123225,0.37589014,0.26556855
Segre_Human_Skin,-9.456141,2.4198933,-3.9844348,-7.9471383,8.25253,9.735302,0.5510476,8.66094,1.0208381,4.0871696,-3.557856,7.591877,-2.02716,2.937696,-1.1308259,-2.8324568,7.0600133,0.4509947,0.7394601,-2.058087,-1.2905775,1.8963015,-2.9465306,5.436519,2.8734484,-1.7909801,0.25474596,-0.0070568332,1.927469,1.0639611,0.1972113,2.6276689,1.1105119,3.1950474,-1.557409,6.4301853,-3.0045927,1.2772408,-0.7657868,-2.5690079,-0.505623,2.8442934,1.6414814,1.0311356,-2.6352532,-1.8800788,-1.8927495,-0.703135,-3.0291963,2.05095
Segre_Human_Skin,-12.992044,-15.804656,-1.674323,-5.8374405,1.4484835,7.1035185,0.5468529,4.9607735,-2.9909844,-8.78122,1.7184492,-2.4626362,0.72017497,-5.1464252,-7.8504524,1.0107473,3.5139165,-3.135707,1.6855143,-0.93556917,-1.4173099,-1.5949807,-1.1786015,-2.088979,0.77246505,-1.3515439,-0.7001916,-0.9401755,-1.8668063,-3.0223594,-1.1905297,-3.1070337,0.68260044,1.514102,-2.5800006,1.8670328,-4.024673,1.7244021,-1.4305441,2.6608238,-2.3325133,0.8461255,2.032584,1.3221202,-1.7927114,-0.8776382,-1.506608,0.4300505,0.7889967,-0.07469015
Segre_Human_Skin,-10.133616,-10.821153,-3.3262885,-8.68236,5.6259437,7.846192,1.6345,2.7581592,-3.6973987,1.5794526,0.9033143,0.21137199,-1.3903524,1.3335232,4.488004,0.20923388,-1.6488969,-0.57088906,-4.45604,-2.9127316,1.5054499,-1.7974658,1.1372142,-0.057049636,-0.8251002,2.1825454,0.46901312,2.1232977,0.25818294,1.8122519,1.0342232,0.9472432,-0.7448832,-0.5833126,2.0915525,-2.635921,2.4694524,-2.32534,-1.3387241,0.46841735,2.5842264,-0.7106395,-0.71977395,-1.1164757,2.146867,1.1918696,-0.057866354,-0.7234026,-0.044688508,-1.562408
Segre_Human_Skin,-10.766009,-9.927476,-0.8728277,-6.4825244,0.058796782,0.60405505,1.183109,-5.4101815,1.9661871,1.3176814,0.79610527,-2.4752927,1.359279,-0.32246822,-0.26950777,-0.6333735,-1.41332,-1.770866,0.21098368,0.29197806,-0.53948534,-1.0480106,-0.7111551,-0.7970249,-1.8056973,1.2512366,-0.86084217,1.0619222,0.8307736,-2.7448566,-0.9880015,-2.3686423,-0.25567308,1.6956048,0.8963542,0.09556161,-0.35290498,1.5955737,-2.0576172,1.2981886,0.07370986,-0.26541984,-0.14946324,0.38001662,-0.5347421,1.0653467,-0.54840297,-0.57930714,1.6878697,0.42671743
Segre_Human_Skin,-11.447962,-8.6918125,-4.3765917,-4.114789,5.732773,9.435457,1.2187413,8.098517,-0.77648294,-0.72314316,-2.3703437,4.6867805,-3.672295,-0.5434732,-5.0887012,-3.1907365,7.800423,-3.569543,4.097849,-2.443989,-0.7699159,-0.18470521,-5.1223497,-0.8641355,5.1820827,-1.764273,0.28092635,-3.0095665,2.3852324,0.48166585,-1.4371594,-1.7916243,-0.26202154,-1.6449794,-0.8534762,5.9076505,-4.5043893,3.568288,-2.037218,-0.08884254,-3.7502892,-1.3915201,0.69761086,1.1929457,-0.40933943,-2.1933184,1.3032674,-1.9525334,2.0676157,3.3683093
Segre_Human_Skin,-8.954993,-14.32377,-2.9601316,-7.1323266,0.972711,2.7030363,-1.130707,2.9312415,-4.744527,-2.5862644,-1.3399351,1.5335207,1.2379149,-0.52269936,1.8249438,-0.66505057,-1.1663939,0.30257553,-2.5805945,-0.12653817,2.1947205,0.76203686,0.92540544,0.6789637,-1.5475585,0.4527651,0.5702078,1.82275,-0.840388,1.5981976,0.63101596,0.46050534,1.0234269,-0.7117496,-0.20747527,-1.154544,0.66636676,-1.8110406,1.3138738,-0.19016735,-0.9335504,0.22804551,-0.4236159,-1.0635496,-0.034858357,-0.65672857,0.65979743,-0.7793272,-1.4589436,-1.4825964
Segre_Human_Skin,-21.094612,5.9776187,-14.114652,-0.2816302,0.93265027,10.917895,-1.8933463,14.7925415,2.8380747,-0.00897108,-4.3799467,5.0431175,1.41192,0.26103184,-4.372051,3.8160405,0.6139671,2.8195393,-1.6044204,0.92760795,8.504779,1.4988592,4.799654,-0.46034113,0.09828986,1.3534527,4.783754,-1.7757167,-2.5464728,2.5618598,0.19509223,2.6081648,0.80683637,-0.5166178,-4.5839653,1.4070239,-0.16380723,-2.5331504,4.498517,-2.0665426,-0.8632605,0.43758285,3.0096898,4.8915772,-0.77560526,-0.45769474,-2.9553616,0.47895157,-2.2270634,-1.3490229
Segre_Human_Skin,-13.066306,-7.447025,-7.2972836,-7.529973,5.2967176,8.4861555,-0.40824232,4.795326,-2.5935347,0.28336188,1.1741046,0.9213414,-1.3687365,2.092463,2.6183045,1.5158083,-1.7091513,1.7423081,-1.4316946,-1.7024428,1.2860783,-0.72329175,0.74274755,1.0474848,-1.8491803,-0.11338763,-0.50662416,3.4188821,0.05896713,-0.54956967,1.3920721,0.18367031,-0.55042684,0.4014152,2.51256,-0.8633106,0.7697688,-1.4609526,1.4825875,-0.5634996,0.30294994,-0.6671177,-2.4497488,-3.1950943,-0.10127816,-0.29691687,2.4600794,0.5549194,0.30612704,-1.3831037
Segre_Human_Skin,-13.097923,-8.008089,-7.3363824,-7.299479,5.3864856,9.827005,-0.066416815,7.3338637,-4.1600275,0.66387147,1.6401703,1.1135441,-0.71446085,3.1910179,4.3219676,2.2324607,-2.0717962,2.8148282,-3.659368,-0.6378448,2.38979,1.2792648,1.0036532,1.980878,-2.7715094,-0.51189536,0.7305893,3.7197511,0.6970628,1.0815585,3.205823,2.4243045,0.05664725,0.3057969,2.4137836,-0.75159436,1.6699964,-2.8402414,3.7392247,0.123072825,0.43152702,-0.8672054,-2.241118,-2.5125535,-0.36242506,-0.5004443,2.9810073,0.7863393,-1.2300776,-0.927076
