,Dim1,Dim2
G51321,-0.070453644,-22.425959
G51322,0.2524271,-22.476294
G51323,0.27714157,-22.416307
G51324,-0.9960127,-21.994324
G51325,-1.5239954,-22.668938
G51326,-1.4242735,-21.387573
G51327,1.604989,-22.727425
G51328,-0.669755,-22.472471
G51329,-0.21359634,-22.086416
G51330,-1.4124308,-21.48526
G51331,-0.6045494,-21.814394
G51332,-0.75266933,-21.492598
G51333,-1.2172146,-22.472727
G51334,-0.7319393,-22.587873
G51335,-0.1849699,-22.350353
G51336,-0.63126945,-22.142565
G51337,-1.9672241,-21.876074
G51338,-2.0559893,-22.878662
G51339,-1.5369453,-21.336702
G51340,-0.5513649,-22.624998
G51341,0.17421341,-21.899822
G51342,-0.77057934,-20.947163
G51343,1.2473698,-22.255972
G51344,0.23748875,-21.15245
G51345,-1.6462336,-21.659986
G51346,-1.7562237,-21.672672
G51347,0.33719826,-21.245901
G51348,-0.41238022,-21.591461
G54100,-1.2442379,-22.411663
G54101,-1.7386141,-22.900019
G54102,-1.9985838,-22.848883
G54103,-0.14015102,-23.968287
G54104,-0.45396805,-23.007452
G54105,1.7321005,-22.691147
G54106,-0.06639385,-24.044447
G54107,0.10556412,-24.007538
G54108,-0.41325665,-21.343164
G54109,-0.21451092,-21.979733
G54110,0.19314766,-22.172934
G54111,0.8727083,-23.359974
G54112,-0.9971609,-22.332708
G54113,1.3614416,-22.521877
G54114,-0.0005683899,-20.385387
G54115,0.029939651,-20.440569
G54116,-0.17043114,-20.645338
G54117,0.004937172,-20.254417
G54118,0.3479023,-21.695892
G54119,-1.9360123,-22.937515
G54120,-0.21995163,-23.872599
G54121,-0.6050558,-21.296862
G54122,0.7126608,-22.452278
G54123,1.6370039,-22.766863
G54124,1.3731804,-22.206871
G54125,-0.07262039,-23.998905
G54126,-0.10716152,-24.057014
SRS011061,-10.703537,-12.155268
SRS011084,-10.437624,-11.9769535
SRS011086,-12.837326,-21.837837
SRS011090,-13.745197,-18.081362
SRS011098,-15.5944195,-18.718674
SRS011105,-13.031489,-16.496403
SRS011111,-12.455085,-16.432724
SRS011115,-11.152571,-21.575994
SRS011126,-15.938404,-20.24686
SRS011132,-11.516977,-16.6983
SRS011134,-10.218463,-11.752993
SRS011140,-11.717802,-21.285063
SRS011144,-13.529307,-18.83828
SRS011152,-15.797959,-19.96559
